average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
1.9330945,-0.0430981661286205,1.5785977,0.17462148286402226,191.45,4.41,212.51,5.71,0.7671894515891842,809,8880,370.0,94720,757760
2.116873,-0.04875768691301346,1.3430854,0.14636400140821934,188.11,4.2,223.48,5.72,0.6937190999647441,811,8904,371.0,94976,759808
2.1073883,-0.04541069204453379,1.3622034,0.1561670047044754,187.18,4.21,217.47,5.78,0.5400491602928004,805,8928,372.0,95232,761856
2.0553596,-0.04608445190358907,1.6332601,0.16259026423096656,188.22,4.38,214.61,5.47,0.7823005135984935,804,8952,373.0,95488,763904
1.9310535,-0.04584180939476937,2.1555116,0.15249254763126374,196.96,4.61,212.88,5.64,0.7974942311057085,809,8976,374.0,95744,765952
2.0101638,-0.043246206226758656,1.7644744,0.16646010145545007,196.82,4.86,213.18,5.43,0.8137925877319042,814,9000,375.0,96000,768000
2.0800314,-0.04467413843609393,1.7752056,0.16801927730441094,190.64,4.2,200.83,4.57,0.747812403403295,814,9024,376.0,96256,770048
2.0831108,-0.0461874024476856,1.4538336,0.1747290636599064,186.09,3.87,201.18,4.4,0.6086592680984177,806,9048,377.0,96512,772096
2.1164205,-0.050277151688933375,1.1175474,0.16218282371759415,183.04,3.59,196.34,4.33,0.727163646667249,809,9072,378.0,96768,774144
2.1397486,-0.05042682439088821,1.0675673,0.1461544641852379,181.29,3.34,198.78,4.71,0.8401382990638679,814,9096,379.0,97024,776192
2.0640125,-0.05049637231975794,1.4080741,0.1561591686308384,185.98,3.75,191.86,4.65,0.7548097495474094,815,9120,380.0,97280,778240
1.9867911,-0.04580265935510397,1.7078196,0.15204699084162712,189.43,3.91,195.66,4.86,0.7694250427535196,815,9144,381.0,97536,780288
1.9806362,-0.04168323073536158,1.690195,0.16233059681952,186.22,3.94,194.92,4.5,0.7039921772633815,813,9168,382.0,97792,782336
2.0912013,-0.039031758792698386,1.4939629,0.19608181715011597,183.06,3.6,192.31,4.53,0.31771269689991566,816,9192,383.0,98048,784384
2.1072476,-0.03941121784970164,1.4974942,0.20381598621606828,183.55,3.92,200.6,5.02,0.7700351138351077,811,9216,384.0,98304,786432
1.9524734,-0.03878898499533534,2.113057,0.231137029081583,189.39,4.28,206.07,5.2,0.8642066489742573,808,9240,385.0,98560,788480
2.033673,-0.03885440472513437,1.8591758,0.2441312522441149,199.16,5.09,213.95,5.49,0.8750584309318299,811,9264,386.0,98816,790528
2.0659196,-0.04055792990140617,1.5412534,0.22390288822352886,202.93,5.12,214.26,6.14,0.6756796800764859,813,9288,387.0,99072,792576
1.9181746,-0.03830352183431387,1.8761699,0.23283177591860293,206.52,5.9,226.49,6.69,0.8544789179278957,814,9312,388.0,99328,794624
2.1080465,-0.0423675116430968,1.2856251,0.219439657330513,209.47,5.78,229.31,6.97,0.41940427352783805,813,9336,389.0,99584,796672
2.0755782,-0.0459057938028127,1.5666721,0.18388695120811463,211.42,5.65,227.22,6.7,0.7143191485249293,815,9360,390.0,99840,798720
1.9702346,-0.045150151550769804,1.7897339,0.2146998555213213,220.77,5.97,237.06,7.4,0.7430026561056677,815,9384,391.0,100096,800768
2.0741968,-0.0445007702242583,1.4641073,0.21124688878655434,218.96,6.07,241.85,7.78,0.7227643607088783,813,9408,392.0,100352,802816
1.8598521,-0.04340545978397131,2.0504563,0.22338726103305817,221.02,6.51,242.68,7.76,0.7942298598154701,812,9432,393.0,100608,804864
2.1171236,-0.03719122951850295,1.5891402,0.2452972485870123,218.12,6.71,247.85,8.48,0.8095687550372722,805,9456,394.0,100864,806912
2.0561674,-0.04107692543417216,1.7620599,0.22337957575917244,221.37,6.73,251.22,8.75,0.8101221774334754,805,9480,395.0,101120,808960
1.9239564,-0.03812303288839757,1.9657015,0.2568850013613701,226.82,6.65,254.25,8.34,0.7961411412893387,807,9504,396.0,101376,811008
2.19266,-0.038310682997107506,1.0922769,0.23255405321717262,224.11,6.26,249.62,8.1,0.7785427434066673,802,9528,397.0,101632,813056
2.1222742,-0.0408300700597465,1.4660498,0.2351599356532097,226.27,6.59,248.79,8.47,0.7279983488058119,804,9552,398.0,101888,815104
2.1270816,-0.03943825950846076,1.607939,0.23526076532900334,223.89,5.86,241.82,7.85,0.7561814394284367,810,9576,399.0,102144,817152
2.0424612,-0.03921004219911992,1.9253341,0.19459041975438596,223.05,6.08,242.4,7.42,0.828713244497922,812,9600,400.0,102400,819200
2.1272154,-0.040494314059615136,1.6455032,0.2083809081465006,225.13,6.51,239.64,7.13,0.8345442427717297,803,9624,401.0,102656,821248
1.9778379,-0.04185966550838202,1.9687041,0.24544385008513928,218.91,6.58,241.2,7.33,0.8017880276510772,804,9648,402.0,102912,823296
1.977321,-0.04034424515906721,2.1029043,0.2738431973010302,224.24,6.85,236.29,7.31,0.8429351843033088,810,9672,403.0,103168,825344
1.9967053,-0.03907579516526312,2.061388,0.27487127125263217,217.02,6.15,235.73,7.1,0.8806158303120829,810,9696,404.0,103424,827392
1.9569378,-0.03654997866135091,2.35829,0.3023587688803673,223.82,6.28,230.47,6.75,0.8319158870927247,813,9720,405.0,103680,829440
2.1042604,-0.03974671966861933,1.5909578,0.23903217818588018,212.98,5.83,233.66,7.04,0.8013326919661167,814,9744,406.0,103936,831488
2.0116405,-0.03998899357393384,2.0310762,0.2328292329236865,212.27,5.96,235.85,7.3,0.7901473197101658,810,9768,407.0,104192,833536
2.0156286,-0.04358033006079495,2.1476693,0.22739991214126348,220.71,6.4,244.3,7.71,0.8948661791043129,802,9792,408.0,104448,835584
1.8749413,-0.04335761111229658,2.3388736,0.24100594129413366,216.49,6.34,250.05,7.91,0.6549885819767386,805,9816,409.0,104704,837632
2.004422,-0.040993308620527386,1.8140857,0.26305298779159786,222.27,6.85,249.45,7.83,0.8633245955317878,812,9840,410.0,104960,839680
1.9708548,-0.04079866894520819,2.079647,0.2630408789217472,220.92,6.68,254.69,8.15,0.4741171373487322,810,9864,411.0,105216,841728
2.0637114,-0.04142252190969884,1.741019,0.2517748002707958,217.65,6.01,242.39,7.93,0.6890715219681142,810,9888,412.0,105472,843776
2.078899,-0.0445061238668859,1.7527822,0.18459586016833782,207.34,5.06,233.45,7.65,0.7875604486266551,807,9912,413.0,105728,845824
2.0558872,-0.04774252553470433,1.7208351,0.15864825643599034,196.79,4.83,227.51,7.33,0.6278732270114544,807,9936,414.0,105984,847872
2.0525653,-0.047600079784169795,1.8025568,0.1626924804598093,196.87,4.9,220.79,6.94,0.7698911093348249,810,9960,415.0,106240,849920
2.053291,-0.04501689499244094,1.7364714,0.18123438499867917,201.97,5.29,220.29,6.58,0.8102632770832365,812,9984,416.0,106496,851968
2.121353,-0.04715388800948858,1.5436618,0.19181791067123413,195.74,4.51,198.25,5.75,0.7384768289875275,810,10008,417.0,106752,854016
2.1432726,-0.0479489728808403,1.5919894,0.18736818671226502,197.37,4.35,170.97,4.79,0.6510856353290116,807,10032,418.0,107008,856064
2.0557437,-0.04919847988523543,1.8453243,0.17149717129766942,192.97,4.1,162.0,4.38,0.7475043210955836,811,10056,419.0,107264,858112
2.048262,-0.048919828636571766,1.6630061,0.17304899998009204,197.61,4.72,166.09,4.07,0.8235445226577973,807,10080,420.0,107520,860160
2.049983,-0.04715470996685326,1.6065571,0.1916667789965868,201.37,4.96,169.6,4.28,0.6896679914045889,805,10104,421.0,107776,862208
2.0791461,-0.03986402628477663,1.9249861,0.22405896499752997,205.76,5.9,175.2,4.35,0.839220314950263,817,10128,422.0,108032,864256
2.0277317,-0.04158062838483602,1.9334189,0.21508643344044687,207.81,5.85,175.73,4.69,0.6913505627228321,816,10152,423.0,108288,866304
1.9254313,-0.03965190165210515,2.4655313,0.22835959032177924,217.65,6.59,175.79,4.33,0.8541148967366515,814,10176,424.0,108544,868352
1.9834536,-0.0420547581044957,1.8691438,0.20769283041357994,226.37,7.03,176.94,4.64,0.7928536767668837,813,10200,425.0,108800,870400
2.0304496,-0.045341390492394565,1.7507461,0.18472935423254966,221.77,6.54,186.71,5.02,0.49960841269855727,817,10224,426.0,109056,872448
1.9367303,-0.03975166128017008,2.4251604,0.21808282777667046,229.76,7.05,194.38,4.64,0.797223171261881,811,10248,427.0,109312,874496
2.0794623,-0.0409709532558918,2.2255032,0.2059519198536873,233.48,7.54,208.01,4.96,0.8409006768475915,809,10272,428.0,109568,876544
1.8642771,-0.03973868779838085,2.4631085,0.2184408810734749,240.83,8.6,216.78,5.89,0.8691459056632905,807,10296,429.0,109824,878592
1.9447331,-0.03922405606135726,2.5778818,0.23978676676750182,240.95,9.19,225.15,6.19,0.8881460399092007,806,10320,430.0,110080,880640
1.9923209,-0.03864249517209828,2.72014,0.28321989849209783,247.01,9.62,230.39,6.91,0.7394335854044893,805,10344,431.0,110336,882688
1.9338262,-0.04199339342769235,2.67964,0.29475300952792166,247.6,9.44,233.45,7.0,0.8122706751591531,813,10368,432.0,110592,884736
2.1868973,-0.04218580990564078,1.8837471,0.29549440965056417,243.23,9.14,232.4,6.56,0.7689118857564898,810,10392,433.0,110848,886784
1.9738864,-0.042453043875284494,2.5174181,0.28167206011712553,241.83,8.51,236.47,6.81,0.604689127670106,811,10416,434.0,111104,888832
1.9261677,-0.04684519587550312,2.8273237,0.22215706944465638,236.7,8.45,235.56,6.89,0.8298125991882008,813,10440,435.0,111360,890880
2.092017,-0.04409691930748522,1.9307,0.2094290292263031,233.45,8.03,244.84,7.62,0.6149049023322652,811,10464,436.0,111616,892928
2.0798259,-0.04732951806858182,2.1202226,0.17927798174321652,230.96,7.93,243.82,7.58,0.7033239195969803,812,10488,437.0,111872,894976
2.0036025,-0.04846354112960398,2.2173953,0.17192691877484323,217.36,7.04,246.5,7.85,0.7281819970455824,812,10512,438.0,112128,897024
2.0130267,-0.04732202248647809,2.3650863,0.17296048752963544,205.79,6.15,244.31,7.93,0.7910121474851859,803,10536,439.0,112384,899072
2.0684545,-0.04842846822924912,2.3609097,0.18051922366023063,209.61,6.27,249.58,8.49,0.5852393506724825,805,10560,440.0,112640,901120
2.0262969,-0.04920835967175662,2.4035795,0.19620387114584445,207.83,5.94,237.73,7.7,0.7315142210831691,811,10584,441.0,112896,903168
1.8173287,-0.04326300600543618,3.2679849,0.24580755308270455,214.35,6.44,246.65,8.02,0.8186006459481886,811,10608,442.0,113152,905216
1.8867034,-0.042471728567034,3.0992973,0.25538789317011834,210.88,6.7,241.1,7.79,0.8300280088624843,812,10632,443.0,113408,907264
1.9372396,-0.04210777634754777,2.7397819,0.25641776859760285,221.36,7.25,252.53,8.57,0.7895935328026193,812,10656,444.0,113664,909312
1.8571441,-0.038901888253167274,3.0328834,0.2904785291850567,230.55,8.2,245.68,8.4,0.8495383201060202,804,10680,445.0,113920,911360
1.8122705,-0.04134085581637919,3.670568,0.28525291189551355,241.08,9.02,251.29,8.68,0.8807462666739272,805,10704,446.0,114176,913408
1.932053,-0.03977338328026235,2.557778,0.33027406156063077,246.28,9.27,262.49,9.36,0.7458680267573503,804,10728,447.0,114432,915456
1.9717435,-0.039836804326623676,2.5593653,0.32761273473501207,250.04,9.33,255.01,8.8,0.8308691375489843,807,10752,448.0,114688,917504
1.9582453,-0.04335003763437271,2.6934023,0.30040044099092483,252.49,9.3,266.45,9.59,0.7604079092047815,804,10776,449.0,114944,919552
1.9571055,-0.042575086168944835,2.6028461,0.2936202995479107,256.36,9.85,275.15,10.12,0.7707387651953206,807,10800,450.0,115200,921600
1.8906362,-0.04102958401665092,3.0964792,0.2828548334538937,268.61,10.16,282.77,10.72,0.40255694000827436,808,10824,451.0,115456,923648
1.923145,-0.041054613273590806,3.0317483,0.2866931545734406,276.37,10.39,283.49,11.38,0.7871118724479924,805,10848,452.0,115712,925696
1.9082586,-0.040713449157774445,3.5705261,0.30005200654268266,287.26,11.05,285.9,11.92,0.8138904175701623,805,10872,453.0,115968,927744
1.9441482,-0.0436437011975795,2.8748262,0.29199450567364693,278.95,10.75,291.76,12.42,0.8425690355538147,806,10896,454.0,116224,929792
1.886195,-0.0424689853284508,3.35565,0.26840605199337003,276.47,10.47,294.19,12.78,0.7458412109808192,806,10920,455.0,116480,931840
1.8275186,-0.044203477054834364,3.6969376,0.25609509766101834,278.4,10.94,302.64,13.16,0.8923461585348799,807,10944,456.0,116736,933888
1.7329544,-0.04295429160818458,4.057218,0.2733356185257435,282.47,11.02,294.16,12.32,0.8389196652082536,805,10968,457.0,116992,935936
1.7603403,-0.04211516726762057,3.573895,0.3003153559565544,281.83,11.57,297.95,12.27,0.7971502163766888,804,10992,458.0,117248,937984
1.8599621,-0.040467958226799966,3.6726959,0.3159530098736286,286.74,11.51,297.46,11.75,0.79089340215539,808,11016,459.0,117504,940032
1.8824025,-0.037298938864842056,3.7895415,0.35198110088706014,284.66,11.04,298.67,11.63,0.8002242336406434,812,11040,460.0,117760,942080
1.7419516,-0.035006759129464625,3.9026608,0.3807755583524704,287.16,11.09,301.36,11.97,0.821230892187889,808,11064,461.0,118016,944128
1.8561072,-0.03790062927640975,3.978326,0.35393604189157485,290.31,11.61,307.28,12.1,0.8179642951919133,808,11088,462.0,118272,946176
1.734878,-0.03489287180826068,4.8544664,0.35760513186454773,301.68,12.66,314.64,12.84,0.8528229685695228,807,11112,463.0,118528,948224
1.8516034,-0.03499556011520326,4.2831407,0.31374697998166085,303.5,12.91,315.92,13.21,0.7534888333334091,805,11136,464.0,118784,950272
1.759151,-0.03674955900758505,4.0938544,0.2928212045133114,309.98,13.6,312.59,12.94,0.8671800033227034,807,11160,465.0,119040,952320
1.8321514,-0.0376791235152632,3.9313867,0.2825890865921974,313.03,13.79,307.99,12.25,0.7725547024379813,814,11184,466.0,119296,954368
1.7186209,-0.03811395953409374,4.438369,0.2728333979845047,316.8,14.48,292.87,11.06,0.8406472485912669,812,11208,467.0,119552,956416
1.82495,-0.03906402129679918,4.1205435,0.28249177724123004,316.71,15.08,288.46,10.42,0.8678912154255316,813,11232,468.0,119808,958464
1.8268071,-0.040292806490324434,3.920057,0.27903176367282867,320.76,15.25,289.17,10.33,0.8031162657510349,814,11256,469.0,120064,960512
1.7970202,-0.03911249883007258,4.657333,0.30054602727293966,323.18,15.31,285.03,10.38,0.8066161324944149,813,11280,470.0,120320,962560
1.8323578,-0.04021737349685282,4.6334405,0.32875064328312875,325.28,15.47,296.13,11.27,0.7942301337280562,814,11304,471.0,120576,964608
1.8682839,-0.03865003754850477,4.286756,0.3475514888763428,326.06,15.26,305.09,11.9,0.6376258690915362,809,11328,472.0,120832,966656
1.7355396,-0.03730429059825838,4.8161845,0.38254643499851226,326.83,15.13,307.84,12.24,0.7561120596421071,806,11352,473.0,121088,968704
1.6718365,-0.03699049078393728,5.4098463,0.3684267480671406,328.84,15.0,310.03,12.56,0.854669582667796,805,11376,474.0,121344,970752
1.857402,-0.03606478981208056,4.679719,0.33204933688044547,329.87,15.27,312.37,13.23,0.7579822389750879,803,11400,475.0,121600,972800
1.9402348,-0.0330390544468537,4.3874607,0.410391221344471,330.65,15.21,305.46,12.72,0.40986023716391606,809,11424,476.0,121856,974848
1.9095502,-0.034965173052623866,4.893456,0.3646738179028034,327.43,15.01,303.45,12.6,0.737974537768274,812,11448,477.0,122112,976896
1.910311,-0.032052922304719685,4.533256,0.3786709453165531,334.22,15.15,287.18,10.65,0.7277670803051641,812,11472,478.0,122368,978944
1.9307864,-0.031959188054315746,4.9077506,0.381647427380085,326.64,14.22,284.67,10.56,0.8058186824542549,810,11496,479.0,122624,980992
1.8798208,-0.03782101189251989,4.894105,0.2986812926828861,332.01,14.73,289.89,10.85,0.8254146138360838,811,11520,480.0,122880,983040
1.985706,-0.037853417159058156,4.1366906,0.3042184069752693,318.76,13.66,294.7,11.02,0.8243655269021553,815,11544,481.0,123136,985088
1.8990917,-0.03830764702986926,4.768646,0.31281953305006027,320.38,13.77,296.29,11.12,0.7408882441832498,808,11568,482.0,123392,987136
1.8375137,-0.040394800417125225,5.062322,0.3372073096036911,322.55,13.49,300.82,11.44,0.6730320968115275,807,11592,483.0,123648,989184
1.9154785,-0.041327270967885854,4.5517836,0.34172093495726585,317.69,12.76,291.59,10.64,0.8075126830807694,803,11616,484.0,123904,991232
1.890959,-0.040405502757057545,4.766715,0.35333243653178215,313.65,12.48,280.45,9.95,0.7387530714404766,805,11640,485.0,124160,993280
1.8861299,-0.040441748844459655,4.607009,0.3372586134076119,307.2,12.1,280.24,9.83,0.8032410211335701,800,11664,486.0,124416,995328
1.8460658,-0.040824246415868404,4.872072,0.33915700763463974,308.3,12.2,271.9,9.68,0.8220338401909836,802,11688,487.0,124672,997376
1.8329911,-0.04119917042553425,4.9287205,0.34911211937665937,306.18,12.09,275.1,9.57,0.8402416514698311,802,11712,488.0,124928,999424
1.7999742,-0.03926892976276577,4.8551855,0.31870497241616247,307.88,12.15,273.83,9.6,0.8515489294983146,803,11736,489.0,125184,1001472
1.8456831,-0.037588605275377635,4.5928726,0.32546672895550727,303.89,11.89,264.53,8.67,0.7941879803882537,802,11760,490.0,125440,1003520
1.7970977,-0.03540298101492226,4.88835,0.2873756782710552,305.19,12.45,275.2,9.39,0.8459706459596259,810,11784,491.0,125696,1005568
1.6442021,-0.03661890317685902,6.00558,0.2639918306469917,312.27,13.23,282.85,9.9,0.8567060789641909,807,11808,492.0,125952,1007616
1.9563555,-0.03558328546583653,4.159387,0.2513119944930077,308.65,12.93,283.06,10.19,0.8213262929920035,806,11832,493.0,126208,1009664
1.8576458,-0.03719219932332635,4.6100197,0.24947294980287552,315.87,13.44,283.74,10.49,0.7495952594232695,809,11856,494.0,126464,1011712
1.7735071,-0.03925210771150887,5.0073605,0.2532279622554779,319.12,13.9,287.62,10.83,0.823715649882178,812,11880,495.0,126720,1013760
1.8448575,-0.03999010406434536,4.859606,0.2653883746266365,321.5,13.75,285.24,10.78,0.8288003628674925,809,11904,496.0,126976,1015808
1.7771457,-0.03996540472842753,5.351051,0.2780778716504574,328.53,14.27,286.32,10.75,0.852271135437343,809,11928,497.0,127232,1017856
1.8700839,-0.03604529975913465,5.0632734,0.25796846985816957,327.24,14.47,296.77,11.56,0.8671240602359348,803,11952,498.0,127488,1019904
1.7921628,-0.036653779670596125,5.921831,0.2600156879425049,330.98,15.0,303.57,12.46,0.8462559436468232,803,11976,499.0,127744,1021952
1.8889158,-0.034447257919237015,4.927568,0.2714873696863651,334.1,15.2,303.82,12.6,0.6556870969661587,806,12000,500.0,128000,1024000
1.9204007,-0.03237026583403349,4.9087334,0.34545579612255095,340.29,15.28,303.55,12.55,0.7181254584740194,815,12024,501.0,128256,1026048
1.8530471,-0.03390393443405628,5.25955,0.35989887356758116,344.24,15.54,312.86,13.06,0.7852910005841802,809,12048,502.0,128512,1028096
1.8539333,-0.033734008083119986,4.9586797,0.3545975677669048,351.26,15.99,315.46,13.06,0.8308376084931199,802,12072,503.0,128768,1030144
1.8982257,-0.034348578574135896,5.5982375,0.3398193550109863,355.58,16.56,316.35,12.85,0.856926404796488,804,12096,504.0,129024,1032192
1.7823457,-0.03851837227120995,5.3376026,0.26849438533186915,357.13,16.58,313.06,12.75,0.8417816557879779,812,12120,505.0,129280,1034240
1.8278484,-0.03955048842355609,5.5434217,0.31185031190514567,358.02,16.38,321.74,13.09,0.7159948343310214,806,12144,506.0,129536,1036288
1.8199736,-0.03881991832517087,5.520405,0.3742636479437351,352.29,15.93,313.33,12.97,0.6758814302890308,808,12168,507.0,129792,1038336
1.9591048,-0.03755745011381805,4.6740904,0.36753057211637497,353.29,15.96,319.11,13.37,0.8847105601093062,806,12192,508.0,130048,1040384
1.7888849,-0.03728662359528243,6.2518516,0.4226428598165512,353.13,16.09,321.84,13.24,0.7750893569116981,804,12216,509.0,130304,1042432
1.8481969,-0.03930780809372664,5.641366,0.40615625903010366,352.72,16.14,316.68,12.14,0.8247528005724339,809,12240,510.0,130560,1044480
1.8615297,-0.03831171305850148,5.586163,0.3455771870911121,341.67,15.54,318.99,12.07,0.8055705278188551,811,12264,511.0,130816,1046528
1.9783151,-0.036309860749170184,4.86408,0.34852240309119226,340.4,15.41,311.62,11.46,0.7616894975414665,807,12288,512.0,131072,1048576
1.890301,-0.037500105323269965,5.6436987,0.3307374311983585,336.55,15.0,311.93,10.99,0.7826009849679645,811,12312,513.0,131328,1050624
1.9167504,-0.03782294670119882,5.2142467,0.32713433042168616,330.99,14.34,313.49,10.63,0.7771625589818584,808,12336,514.0,131584,1052672
1.8747592,-0.035483205495402216,5.5782256,0.35859552323818206,322.9,13.64,314.79,10.99,0.6295937727703286,808,12360,515.0,131840,1054720
1.8114051,-0.036852490748278795,5.6324534,0.3696771849691868,325.9,14.01,322.77,11.4,0.7998136857086506,809,12384,516.0,132096,1056768
1.9050332,-0.03667682312894613,5.320315,0.34918783396482467,330.47,14.43,329.97,11.63,0.8450367790505985,811,12408,517.0,132352,1058816
1.8468693,-0.03731238923501223,5.8629975,0.3182970418035984,332.42,14.63,329.66,11.52,0.7487664421879971,811,12432,518.0,132608,1060864
1.7916597,-0.03880525420885533,6.4307814,0.27437240451574324,331.8,14.77,322.73,11.01,0.7809306642943199,812,12456,519.0,132864,1062912
1.7072862,-0.03858413523063064,6.8985133,0.2447897109389305,336.24,15.29,322.51,11.31,0.8642239674054367,806,12480,520.0,133120,1064960
1.809333,-0.03906631466001272,6.346508,0.2283269965648651,330.69,15.3,327.43,12.18,0.8817349719587615,798,12504,521.0,133376,1067008
1.7449144,-0.03650845396332443,6.2002683,0.257181710600853,335.37,15.23,338.84,13.18,0.7369486525316189,802,12528,522.0,133632,1069056
1.7701125,-0.035762172946706416,6.244803,0.2620627678930759,339.11,15.67,334.79,13.04,0.7381317800284277,804,12552,523.0,133888,1071104
1.9448154,-0.034086414333432916,5.604607,0.29844990849494935,342.6,16.14,339.36,13.45,0.818532199698057,803,12576,524.0,134144,1073152
1.8265964,-0.033850019117817286,5.9711356,0.33181719422340394,341.81,16.04,336.34,13.57,0.6575147171880251,807,12600,525.0,134400,1075200
1.8178396,-0.03562547724694014,6.2098274,0.2934852148592472,340.77,15.96,336.71,13.48,0.8740137222748273,809,12624,526.0,134656,1077248
1.8857152,-0.035325868707150224,5.7840233,0.33759150430560114,339.11,15.73,339.88,14.14,0.557182657032429,814,12648,527.0,134912,1079296
1.8582776,-0.03476961080916226,6.1259027,0.3267756463587284,349.59,16.29,340.3,14.81,0.7797467504156702,813,12672,528.0,135168,1081344
1.900794,-0.036742943618446586,6.2490954,0.2936172805726528,348.03,16.44,339.51,15.07,0.7936472363340155,817,12696,529.0,135424,1083392
1.9221283,-0.038346640784293416,5.2501593,0.30407573029398915,348.96,16.93,343.23,15.8,0.8554467623439068,813,12720,530.0,135680,1085440
1.8853734,-0.03922156748361885,5.476676,0.2789281590282917,353.9,17.04,341.76,15.5,0.7761350180537885,814,12744,531.0,135936,1087488
1.9584751,-0.03589694426394999,5.002632,0.33273677840828897,360.11,17.18,334.36,15.08,0.5687627374352175,810,12768,532.0,136192,1089536
1.9701363,-0.03293570133857429,5.2608852,0.3420055776834488,366.14,17.34,326.57,14.29,0.7710463175954154,806,12792,533.0,136448,1091584
1.8244067,-0.03486765217967332,6.0622196,0.3630475926399231,358.59,16.76,323.15,14.23,0.6679476479526903,804,12816,534.0,136704,1093632
1.90707,-0.032555451821535825,5.627758,0.3598447307944298,353.95,16.36,329.64,14.83,0.6882973475691672,805,12840,535.0,136960,1095680
1.8887262,-0.03528877812437713,5.1597047,0.35771923065185546,340.58,15.1,331.32,14.68,0.6826589489442794,809,12864,536.0,137216,1097728
1.9165461,-0.036499132262542845,5.574457,0.35311552464962004,338.75,14.38,325.16,13.77,0.8081741170953528,814,12888,537.0,137472,1099776
1.921147,-0.03766849367879331,5.268545,0.317747847288847,337.96,14.43,319.06,12.91,0.8037469538666531,812,12912,538.0,137728,1101824
1.7992284,-0.03914185845293105,6.088269,0.2947594937682152,331.3,14.08,319.54,12.6,0.869857550953598,809,12936,539.0,137984,1103872
1.8059622,-0.040836040778085586,6.5282345,0.2693920966982841,328.52,13.49,324.26,12.78,0.4978622502295751,809,12960,540.0,138240,1105920
1.8524133,-0.04125592547468841,5.9562473,0.25233412489295004,335.06,13.94,324.12,13.06,0.7131778896565975,810,12984,541.0,138496,1107968
1.8116513,-0.03761309602297842,5.8215694,0.2654090468585491,335.68,13.57,319.74,12.86,0.7922188357120907,807,13008,542.0,138752,1110016
1.8150951,-0.03866601868532598,6.201348,0.2800028248131275,341.85,13.66,325.57,12.77,0.654490908288031,809,13032,543.0,139008,1112064
1.8489869,-0.037962186485528945,5.5011287,0.2680297785997391,338.35,13.66,322.57,12.45,0.8069831280385589,808,13056,544.0,139264,1114112
1.8555151,-0.0388431148044765,5.1815634,0.2691457280516624,337.17,13.27,322.27,12.55,0.6510410218286935,806,13080,545.0,139520,1116160
1.8260238,-0.03885648368857801,6.0985694,0.269106841981411,337.51,13.12,324.07,12.39,0.7755647949401172,807,13104,546.0,139776,1118208
1.8249577,-0.03868295315653086,5.682457,0.26822695195674895,344.72,13.73,328.16,12.99,0.7968613242421535,805,13128,547.0,140032,1120256
1.7972822,-0.03876765197142959,6.151236,0.2768279431760311,340.38,13.26,318.74,12.49,0.608710031098286,802,13152,548.0,140288,1122304
1.7855773,-0.040357343200594184,6.025276,0.28571271792054176,338.4,13.23,316.83,12.59,0.5972764251085951,801,13176,549.0,140544,1124352
1.8113053,-0.04231522890739143,5.9670424,0.27416747242212297,338.5,13.43,319.63,12.95,0.8260934244771836,806,13200,550.0,140800,1126400
1.8485202,-0.04242443904280663,6.428026,0.2752914600074291,339.24,13.33,310.07,12.9,0.7478104146111686,806,13224,551.0,141056,1128448
1.7701439,-0.04105319069698453,6.1541996,0.2592880593240261,345.65,13.85,313.9,13.35,0.6814051967370209,802,13248,552.0,141312,1130496
1.9249691,-0.039630162008106706,5.380849,0.2667826810479164,346.9,13.87,315.32,13.34,0.6895393945304704,802,13272,553.0,141568,1132544
1.8773049,-0.0392893617041409,5.6040106,0.27833841904997825,347.82,13.77,317.1,14.01,0.7677463993625786,804,13296,554.0,141824,1134592
1.9130195,-0.037919284515082835,6.1491365,0.2850592476129532,352.32,14.27,310.44,13.73,0.7037342536272015,817,13320,555.0,142080,1136640
1.9322448,-0.037718405034393075,5.465863,0.2732115726172924,351.14,14.33,319.13,14.14,0.8466635038082323,807,13344,556.0,142336,1138688
2.0459282,-0.039613205529749396,4.89548,0.2612104292213917,349.75,14.29,313.27,13.66,0.8416060041673621,806,13368,557.0,142592,1140736
2.0137427,-0.03974657215643674,5.2019625,0.2519018441438675,337.38,13.77,312.11,14.12,0.7855942797137213,809,13392,558.0,142848,1142784
1.9762528,-0.04176998392213136,5.6237745,0.24576453909277915,334.88,13.71,312.35,14.28,0.7494583621878019,812,13416,559.0,143104,1144832
1.9413939,-0.04057518003042787,5.785734,0.2678708145022392,337.29,13.67,319.85,15.03,0.6936025024719031,809,13440,560.0,143360,1146880
1.9672731,-0.037245291327126326,5.328568,0.2896459722518921,328.37,13.22,319.41,14.85,0.7562542739930896,805,13464,561.0,143616,1148928
1.9415866,-0.03570509775541723,5.3473096,0.29504236549139023,323.76,12.68,319.65,14.92,0.8355461705018085,811,13488,562.0,143872,1150976
1.9031491,-0.035972656179219485,6.121011,0.26870232574641706,321.53,12.58,322.79,15.01,0.8099763397225763,809,13512,563.0,144128,1153024
1.8786623,-0.03853172987699509,5.3554573,0.2703838064521551,316.7,13.26,329.79,15.13,0.8318269573188111,807,13536,564.0,144384,1155072
1.8612475,-0.04316093330271542,6.5618467,0.22561000511050225,316.07,13.6,332.43,14.96,0.892912738516556,804,13560,565.0,144640,1157120
