average_entropy,average_policy_loss,average_value,average_value_loss,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.5462854,-0.020478875422850252,-0.24641334,0.11707068253308535,80.0,-1.37,81.67,-1.3,0.4158337867700561,802,648,27.0,6912,55296
2.4915872,-0.021166929192841053,-0.29452246,0.1081599473580718,81.22,-1.43,80.37,-1.64,0.4087616097600856,800,672,28.0,7168,57344
2.4419866,-0.022682863622903823,-0.26456225,0.08518025763332844,80.07,-0.96,81.47,-1.54,0.1441994458387058,813,696,29.0,7424,59392
2.502296,-0.024346502823755146,-0.29413873,0.08175443418323994,82.65,-0.94,81.22,-1.24,0.5235066911854103,801,720,30.0,7680,61440
2.489205,-0.022589048417285085,-0.30743787,0.07010660476982594,82.24,-0.87,80.27,-1.67,0.5370996143482932,801,744,31.0,7936,63488
2.4903457,-0.0233348442427814,-0.26036066,0.06165260996669531,80.41,-0.69,79.87,-1.45,0.6716991891420276,784,768,32.0,8192,65536
2.4875383,-0.024854436004534363,-0.16621232,0.06142049062997103,83.38,-0.7,78.6,-1.51,0.37943324978605253,809,792,33.0,8448,67584
2.427589,-0.02434426311403513,-0.03509952,0.05616304760798812,83.33,-0.55,78.08,-1.34,0.5025213165552298,819,816,34.0,8704,69632
2.5559018,-0.024632350252941252,0.04480783,0.04781094517558813,81.28,-0.2,77.84,-1.06,0.3849256536099198,819,840,35.0,8960,71680
2.4840834,-0.02269541329704225,0.21618149,0.04808027183637023,80.46,0.02,77.54,-0.95,0.29319804419751905,823,864,36.0,9216,73728
2.4982436,-0.022580579593777655,0.09859886,0.04446495532989502,77.19,0.01,76.77,-0.91,0.2847116205514827,802,888,37.0,9472,75776
2.473284,-0.02471117633394897,0.09055678,0.05222040273249149,80.3,-0.21,76.47,-1.08,0.5519942740946604,802,912,38.0,9728,77824
2.4373972,-0.024041808834299447,0.05644291,0.058385710306465624,80.72,-0.16,75.68,-1.22,0.1935329568984272,773,936,39.0,9984,79872
2.4229848,-0.024523158576339483,-0.02626722,0.0727947574108839,81.08,-0.29,75.03,-1.41,0.4606932503314368,798,960,40.0,10240,81920
2.4729903,-0.02291796192526817,-0.017690388,0.07084556508809328,79.13,-0.25,76.08,-1.36,0.4882417284157343,784,984,41.0,10496,83968
2.435854,-0.02367936559021473,0.075245954,0.06174949796870351,79.16,-0.12,74.3,-1.06,0.615403742917951,761,1008,42.0,10752,86016
2.459336,-0.02455828352831304,0.011590517,0.06747402718290686,80.27,-0.21,77.51,-0.99,0.19090375727733733,790,1032,43.0,11008,88064
2.4367344,-0.026247931914404034,-0.09428064,0.054877002481371166,80.61,-0.23,74.19,-1.06,0.6226616037274157,813,1056,44.0,11264,90112
2.4373877,-0.02511419538408518,0.025345623,0.05911248190328479,79.03,-0.31,77.78,-1.08,0.5643417708827374,820,1080,45.0,11520,92160
2.4203165,-0.026094114081934093,-0.22294797,0.06561733523383736,79.82,-0.34,78.89,-1.35,0.6859278010493506,822,1104,46.0,11776,94208
2.49123,-0.025988451112061738,-0.00083343365,0.05846819151192904,78.67,-0.1,74.71,-1.26,0.584437796330897,821,1128,47.0,12032,96256
2.4114232,-0.025705939792096615,0.049187645,0.06599837675690651,78.25,-0.23,76.77,-1.04,0.7020434848509933,818,1152,48.0,12288,98304
2.4416616,-0.02697086303494871,0.1059543,0.06654712349176407,81.57,-0.24,74.56,-1.08,0.6629544205136386,824,1176,49.0,12544,100352
2.3450801,-0.025456959623843433,-0.032565843,0.0740551444888115,82.86,-0.37,74.74,-0.6,0.4952646261851279,824,1200,50.0,12800,102400
2.3029034,-0.02678650734014809,-0.12433358,0.07782392717897892,85.19,-0.35,74.77,-0.87,0.5006589334175523,824,1224,51.0,13056,104448
2.3151915,-0.026242719655856492,-0.1510389,0.08159630760550499,83.64,-0.2,76.58,-1.06,0.5738968250961498,825,1248,52.0,13312,106496
2.2526689,-0.02581881939433515,-0.004776396,0.07872053030878305,82.16,-0.19,78.84,-1.0,0.7078041311431991,826,1272,53.0,13568,108544
2.245079,-0.02340309038758278,0.05793648,0.06973672661930323,77.89,-0.03,80.35,-1.02,0.6120399774599855,825,1296,54.0,13824,110592
2.1887188,-0.023920018821954728,-0.0070865974,0.06524739965796471,77.9,-0.13,81.13,-0.95,0.5940909659213427,819,1320,55.0,14080,112640
2.2711184,-0.024784669522196056,-0.028741755,0.05864483363926411,77.5,0.05,81.51,-0.69,0.35425550577107645,816,1344,56.0,14336,114688
2.1722183,-0.026604525316506623,0.11465753,0.06418920952826739,77.44,0.03,81.08,-0.58,0.5647417846323213,822,1368,57.0,14592,116736
2.2127442,-0.026672598775476217,0.11765428,0.05998478190973401,78.52,0.28,79.82,-0.79,0.5792367451064695,818,1392,58.0,14848,118784
2.2235265,-0.028009482296183705,0.23120481,0.058729757536202666,79.2,0.22,81.14,-0.64,0.6725012622367577,814,1416,59.0,15104,120832
2.217486,-0.029235360231250524,0.20304608,0.049265721337869765,79.08,0.3,80.19,-1.08,0.588438826231951,820,1440,60.0,15360,122880
2.2277358,-0.029992075320333243,0.0050624353,0.043111503357067704,79.88,0.36,80.49,-0.81,0.7622544581897526,825,1464,61.0,15616,124928
2.2392344,-0.0278214967623353,0.006045273,0.043451844425871966,79.17,0.22,83.26,-0.91,0.3505557587469349,818,1488,62.0,15872,126976
2.2385688,-0.026969828084111212,0.08042827,0.04497894869185984,79.34,0.3,81.45,-0.91,0.6378958121318332,822,1512,63.0,16128,129024
2.1651824,-0.02880786534398794,0.0680269,0.053396361684426664,81.01,0.26,85.96,-0.67,0.5232828079067156,819,1536,64.0,16384,131072
2.1178677,-0.027632556073367596,-0.1473454,0.056096309889107944,84.12,0.4,87.21,-0.54,0.5619885621006266,818,1560,65.0,16640,133120
2.0805626,-0.027935812473297118,-0.04715713,0.04961723519489169,86.96,0.46,83.78,-0.8,0.8428426887938245,820,1584,66.0,16896,135168
2.1920404,-0.026523683145642282,-0.09379402,0.04497833174653351,84.02,0.41,85.8,-0.94,0.7456099280166201,820,1608,67.0,17152,137216
2.1140828,-0.026284672394394873,0.024023388,0.05678855390287936,84.25,0.27,83.33,-0.85,0.3599228475015589,825,1632,68.0,17408,139264
2.2818935,-0.025499250534921886,0.13320568,0.048882627468556164,81.05,0.27,80.66,-0.99,0.534381627761382,824,1656,69.0,17664,141312
2.237839,-0.024745546812191606,0.18813238,0.0663664991594851,80.4,0.13,80.91,-0.84,0.3601732799977395,824,1680,70.0,17920,143360
2.3193605,-0.024046415109187366,0.08762358,0.09089650111272932,82.78,-0.2,82.27,-1.02,0.5130744545367019,823,1704,71.0,18176,145408
2.226983,-0.028676917208358646,0.09454735,0.08613883790560067,83.79,-0.26,81.95,-1.15,0.46986214886887123,826,1728,72.0,18432,147456
2.2420053,-0.029360142638906836,-0.06941351,0.09444635987281799,80.95,-0.29,82.39,-1.13,0.4195657732230783,826,1752,73.0,18688,149504
2.3479893,-0.030503585068508983,0.108283356,0.09439202900975943,79.92,-0.32,82.12,-1.29,0.36047812299344495,821,1776,74.0,18944,151552
2.3936713,-0.0282801447622478,0.1083688,0.07360879448242486,80.34,-0.03,77.97,-0.98,0.5984599643506617,816,1800,75.0,19200,153600
2.3136296,-0.03022657795343548,0.13579005,0.05998494761995971,77.71,0.25,77.84,-1.31,0.5313237705597899,824,1824,76.0,19456,155648
2.249884,-0.027550719804130496,0.03805316,0.06443389396183193,78.24,0.29,77.21,-1.07,0.5167318771175173,823,1848,77.0,19712,157696
2.2430317,-0.028531750286929308,-0.18891045,0.06798930681310594,78.47,0.11,77.52,-1.38,0.4418681532917965,817,1872,78.0,19968,159744
2.1814082,-0.029308315268717706,-0.1951311,0.07400382423773408,77.97,0.14,80.06,-1.06,0.6029107978463802,815,1896,79.0,20224,161792
2.2033155,-0.029608415681868793,0.23522888,0.08053758170455694,78.44,0.03,83.4,-0.89,0.43220276779696243,812,1920,80.0,20480,163840
2.2675128,-0.02744962042197585,0.22211638,0.06863047115504742,80.02,0.25,84.66,-1.39,0.6647813698919355,823,1944,81.0,20736,165888
2.1630902,-0.025346527006477118,0.18881175,0.0629158641397953,79.41,0.47,86.6,-1.46,0.5257744052030041,825,1968,82.0,20992,167936
2.2272954,-0.026973135070875287,0.19160627,0.05090922001749277,79.23,0.54,85.46,-1.72,0.6552719272072096,814,1992,83.0,21248,169984
2.2941787,-0.02809062692336738,0.19955142,0.05430900627747178,83.87,0.48,80.42,-1.53,0.673935122208156,815,2016,84.0,21504,172032
2.2136202,-0.027941854475066065,0.15098058,0.0652812933921814,81.64,0.46,80.31,-0.97,0.6443652477487674,818,2040,85.0,21760,174080
2.1511533,-0.02800795719958842,-0.07036992,0.06780016871169209,84.68,0.61,80.38,-0.73,0.6285849303687105,818,2064,86.0,22016,176128
2.2045696,-0.030722827734425664,0.045374986,0.0745629608258605,84.89,0.62,81.53,-0.49,0.6919940357410708,817,2088,87.0,22272,178176
2.1541212,-0.03159319979604334,0.15161057,0.06485597243532538,84.34,0.88,83.2,-0.77,0.7255272008672817,819,2112,88.0,22528,180224
2.1697025,-0.029526337808929385,0.30442098,0.06774814369156956,84.3,0.71,81.81,-1.14,0.4293818795597263,815,2136,89.0,22784,182272
2.063839,-0.031216842639259994,0.3072398,0.062266868595033886,83.44,0.52,81.42,-1.17,0.5997183114649081,819,2160,90.0,23040,184320
2.0248203,-0.029221152919344604,-0.11985221,0.07164518306031824,83.23,0.55,81.35,-1.06,0.6459538793788615,819,2184,91.0,23296,186368
2.0816898,-0.02686972189694643,0.2718607,0.07204022249206901,82.1,0.44,80.44,-1.04,0.7300567385177862,821,2208,92.0,23552,188416
1.9604462,-0.029111822061240675,0.2589769,0.06262311780825257,83.78,0.62,78.91,-0.46,0.6149150609770517,817,2232,93.0,23808,190464
2.0467196,-0.02850014528259635,0.2329598,0.07398671997711062,86.4,0.64,79.3,-0.45,0.599020323145105,823,2256,94.0,24064,192512
2.0584211,-0.029202153803780675,0.27609262,0.06753158392384648,86.42,0.53,78.08,-0.57,0.6268863608419497,825,2280,95.0,24320,194560
2.1024892,-0.03142274973914027,0.26784265,0.06462313596159219,83.53,0.54,77.61,-0.82,0.7658943824176024,825,2304,96.0,24576,196608
2.0468974,-0.029267885042354464,0.15711,0.06985918102785944,84.75,0.61,79.72,-0.93,0.7419113704143627,823,2328,97.0,24832,198656
2.0115428,-0.029443824803456663,0.069958135,0.06369426872581244,81.85,0.63,82.45,-1.19,0.7393532581624067,813,2352,98.0,25088,200704
2.1201336,-0.02914141151122749,0.24796572,0.07510160300880671,82.23,0.59,84.12,-1.28,0.42083257534461616,821,2376,99.0,25344,202752
2.0932791,-0.02971891780383885,0.26658487,0.09929425979033113,86.18,0.47,83.5,-0.91,0.4921071951408169,823,2400,100.0,25600,204800
2.1610694,-0.03067121465690434,0.30201164,0.10700399838387967,85.15,0.28,82.03,-1.05,0.6879159300730382,822,2424,101.0,25856,206848
2.0092547,-0.029619866469874977,0.13434102,0.11083514660596848,85.36,0.34,78.13,-1.03,0.65683061439807,820,2448,102.0,26112,208896
2.1312897,-0.03105400293134153,0.20275311,0.10435660257935524,84.6,0.14,77.69,-0.89,0.6184860686167702,817,2472,103.0,26368,210944
2.1560166,-0.0325642977328971,0.22069259,0.09041992537677288,79.31,0.25,75.07,-1.3,0.6430873475421132,823,2496,104.0,26624,212992
2.1749148,-0.031178184696473182,0.11350896,0.093096085190773,81.61,0.3,75.45,-1.0,0.4999282775614008,823,2520,105.0,26880,215040
2.0337129,-0.031237967074848712,-0.018382287,0.08779371850192547,81.55,0.11,77.59,-1.01,0.7996905365335198,823,2544,106.0,27136,217088
1.9911203,-0.0315748825436458,0.0051040556,0.07823712354525923,81.43,0.31,79.36,-1.34,0.7442124269237496,820,2568,107.0,27392,219136
2.126647,-0.03250296831130981,-0.020830851,0.07333290243521333,84.06,0.18,83.32,-0.77,0.7679048830025248,820,2592,108.0,27648,221184
2.2025259,-0.0319983928091824,0.19813278,0.056350720226764676,81.67,0.33,81.55,-0.62,0.7756831069548822,817,2616,109.0,27904,223232
2.2390559,-0.032803205368109045,0.047520153,0.04893169967457652,80.57,0.57,78.98,-0.96,0.7914695515145609,817,2640,110.0,28160,225280
2.254035,-0.030334826349280773,-0.14949653,0.06457121673971415,82.39,0.59,76.23,-0.44,0.6514395938620322,823,2664,111.0,28416,227328
2.258089,-0.03073371950071305,0.14389059,0.05675750388763845,78.28,0.74,77.48,-0.7,0.7590892323765324,822,2688,112.0,28672,229376
2.251667,-0.030764067475683988,0.29263598,0.05824567840434611,77.26,0.7,77.71,-0.92,0.607873533878964,821,2712,113.0,28928,231424
2.2300887,-0.029842471219599247,0.0061996155,0.06838031877763569,78.16,0.71,78.26,-0.89,0.6159476655830434,822,2736,114.0,29184,233472
2.2615423,-0.030149643253535034,0.16246103,0.06147138145752251,76.31,0.78,75.45,-1.11,0.5617621862387592,821,2760,115.0,29440,235520
2.2886925,-0.03252381419762969,0.45629147,0.06809641747735441,79.75,0.51,77.04,-0.68,0.5506827318087173,821,2784,116.0,29696,237568
2.2109542,-0.03105487037450075,0.17411117,0.07612311566248536,78.31,0.44,77.63,-0.62,0.629137576347965,817,2808,117.0,29952,239616
2.2067804,-0.03333429513499141,0.03301146,0.07859583131968975,78.42,0.47,77.14,0.11,0.5411886195470029,817,2832,118.0,30208,241664
2.1296396,-0.033397653978317975,0.2796824,0.07363141808658838,78.73,0.42,79.09,0.23,0.7243013357093312,812,2856,119.0,30464,243712
2.123535,-0.03290620300918817,0.08358344,0.0672345875017345,77.53,0.6,81.22,-0.04,0.7457578795744988,816,2880,120.0,30720,245760
2.0822563,-0.03422435267828405,0.21433766,0.06414709119126201,81.17,0.65,81.07,-0.3,0.684243120658558,815,2904,121.0,30976,247808
2.1990197,-0.033087956942617895,0.20484897,0.06538430092856289,84.82,0.82,82.57,-0.45,0.354083722196848,813,2928,122.0,31232,249856
2.315915,-0.03595387576147914,0.01849868,0.06305711049586535,85.7,0.92,84.31,-0.54,0.669788179517091,821,2952,123.0,31488,251904
2.2508385,-0.03479929713066667,0.2546732,0.06525384940207005,84.68,0.77,82.28,-0.21,0.7396021740073802,823,2976,124.0,31744,253952
2.1519773,-0.03355673942249268,0.17545106,0.06158871667459607,86.03,0.86,83.99,-0.14,0.6802807816572717,824,3000,125.0,32000,256000
2.2354078,-0.03563198253046721,0.09808995,0.09251514738425612,85.01,0.24,83.0,-0.31,0.4100878088679376,823,3024,126.0,32256,258048
2.1560934,-0.03617366638500243,0.095905885,0.09975186822935939,83.52,0.16,82.1,-0.45,0.4774718245214258,824,3048,127.0,32512,260096
2.1834395,-0.034167283968999984,-0.064537585,0.11380882101133466,87.63,0.2,85.75,-0.38,0.4961859114519528,826,3072,128.0,32768,262144
2.1536293,-0.0368619096186012,0.15433939,0.13043114874511957,86.92,0.05,83.55,-0.73,0.5097263850761187,826,3096,129.0,33024,264192
2.1796558,-0.03594957989640534,0.10898341,0.12207573838531971,85.63,-0.06,87.4,-0.44,0.5767280563616503,823,3120,130.0,33280,266240
2.1230035,-0.036209063222631815,0.2183739,0.11527539610862732,86.29,0.04,85.32,-0.34,0.48010928364510874,823,3144,131.0,33536,268288
2.2546628,-0.03365735267288983,0.16957001,0.1374309680610895,85.06,-0.09,85.39,-0.75,0.5470507024723713,822,3168,132.0,33792,270336
2.133326,-0.03523405728861689,0.049056415,0.1286545679345727,86.43,0.02,83.94,-0.69,0.693714842012433,822,3192,133.0,34048,272384
2.1855702,-0.03822479436174035,0.03349565,0.11343075226992369,87.03,0.39,82.41,-0.88,0.7702751768828607,815,3216,134.0,34304,274432
2.094112,-0.037557244803756475,0.30870777,0.10737586468458175,88.04,0.4,87.36,-1.17,0.5690311184127466,815,3240,135.0,34560,276480
2.1034877,-0.0376718482747674,0.22146744,0.07830153606832027,84.87,0.55,89.91,-0.97,0.557111851083114,815,3264,136.0,34816,278528
2.2612622,-0.03567834287881851,0.18243304,0.06843893546611071,81.08,0.72,89.5,-1.17,0.5303010000232825,816,3288,137.0,35072,280576
2.2080338,-0.03510829004459083,0.21301001,0.06568718153983355,85.33,0.72,91.26,-1.33,0.4902738963533809,815,3312,138.0,35328,282624
2.233028,-0.03472483097575605,0.2082614,0.061117655467242,83.85,0.79,84.21,-0.97,0.5775516008818034,817,3336,139.0,35584,284672
2.1575058,-0.036233166260644795,0.0142611,0.06939299235120416,82.47,0.65,79.53,-0.64,0.6327027776702769,818,3360,140.0,35840,286720
2.1449213,-0.03566397394053638,0.19385415,0.07985154179856181,84.7,0.49,75.53,-0.56,0.518392998771411,816,3384,141.0,36096,288768
2.2126768,-0.03587788610719144,0.07917506,0.0790715434215963,82.85,0.57,77.9,-0.2,0.5998787704570399,817,3408,142.0,36352,290816
2.1232574,-0.038155079307034614,0.20984887,0.06896287565119565,85.48,0.75,80.59,-0.15,0.8480962853554342,818,3432,143.0,36608,292864
2.1188414,-0.036225542780011895,0.07683696,0.07088446634821594,87.73,0.78,81.28,-0.62,0.5265901358787235,816,3456,144.0,36864,294912
2.1913517,-0.03621533991768956,0.14973727,0.07692222761921584,88.18,0.67,83.17,-0.74,0.46103600278434476,814,3480,145.0,37120,296960
2.1061578,-0.036738586323335765,0.4368457,0.07314165608026087,88.3,0.69,83.94,-0.85,0.6866706170526611,813,3504,146.0,37376,299008
2.004127,-0.03428077534772456,0.06923778,0.08784795269370078,88.94,0.71,83.29,-0.96,0.6084182157068483,817,3528,147.0,37632,301056
2.1022213,-0.03378928253427148,0.1370442,0.08289627237245441,86.16,0.6,86.1,-1.0,0.20986302772522003,817,3552,148.0,37888,303104
2.1146483,-0.03278541117906571,0.28984234,0.07369179101660847,85.6,0.83,87.2,-0.97,0.4598674388330827,822,3576,149.0,38144,305152
2.0929825,-0.03261131046339869,0.1049375,0.07145801082253456,88.34,0.97,89.14,-1.17,0.5534234344948976,821,3600,150.0,38400,307200
2.1264725,-0.03354270224459469,0.33348158,0.09216697253286839,85.95,0.7,85.96,-1.18,0.5478644642114319,821,3624,151.0,38656,309248
2.178459,-0.03218942719511688,0.42226356,0.08547549575567245,87.1,0.93,83.8,-0.97,0.7530086309563626,821,3648,152.0,38912,311296
2.2097802,-0.032261071526445445,0.12491565,0.07818040601909161,89.03,1.02,85.51,-0.97,0.7409344096822252,815,3672,153.0,39168,313344
2.2073388,-0.03190071319229901,0.09443364,0.07567604592069983,88.31,0.94,83.02,-0.78,0.6126638276444814,813,3696,154.0,39424,315392
2.20884,-0.03324801521375775,0.24564193,0.0691246728412807,87.43,0.99,85.18,-0.48,0.47369748275592005,814,3720,155.0,39680,317440
2.2248669,-0.03389182114042342,0.20196575,0.07541242467239499,84.65,0.82,87.06,-0.57,0.461111533221515,820,3744,156.0,39936,319488
2.188716,-0.03591887769754976,0.3363116,0.07975344937294722,82.52,0.5,82.95,-0.67,0.5670929901284292,823,3768,157.0,40192,321536
2.188004,-0.035017886580899354,0.17653821,0.07898513307794928,79.78,0.51,83.2,-0.8,0.6852173729369829,822,3792,158.0,40448,323584
2.198761,-0.03430307182017714,0.20310555,0.07909703223034739,79.0,0.43,80.98,-1.07,0.4503333851947008,813,3816,159.0,40704,325632
2.172586,-0.03501288926694542,0.41817626,0.06749023845419287,77.35,0.68,81.62,-0.95,0.7795616805342538,819,3840,160.0,40960,327680
2.2137284,-0.03404832602012903,0.24397328,0.06931102391332387,81.23,0.76,83.85,-1.18,0.5044751021000126,820,3864,161.0,41216,329728
2.1671185,-0.03279181520920247,0.23825291,0.08328335715457796,81.45,0.63,85.06,-1.05,0.6113307855209416,810,3888,162.0,41472,331776
2.1811304,-0.034417276130989195,0.2709126,0.07793690353631973,82.14,0.71,88.6,-0.96,0.4702658092473292,814,3912,163.0,41728,333824
2.1502323,-0.03145679360255599,0.35829931,0.07881789866834879,80.55,0.64,87.56,-0.88,0.6856079212992799,820,3936,164.0,41984,335872
2.1839442,-0.03316272407770157,0.30716628,0.07522251982241869,77.41,0.7,88.0,-0.89,0.5706630921254164,819,3960,165.0,42240,337920
2.1474066,-0.03275923914276063,0.32882455,0.0770483398810029,76.74,0.67,86.01,-0.6,0.43666500891424775,818,3984,166.0,42496,339968
2.126452,-0.03286356103606522,0.22736585,0.06683638876304031,81.1,0.9,81.16,-0.48,0.6372003726758848,819,4008,167.0,42752,342016
2.124704,-0.03309343321248889,0.2953735,0.06640735635533929,82.77,0.95,81.52,-0.77,0.6898290406671304,818,4032,168.0,43008,344064
2.0995936,-0.03592361544258892,0.3377808,0.06349119143560529,85.49,0.98,80.64,-0.71,0.6210240052729799,820,4056,169.0,43264,346112
2.062198,-0.033463624184951184,0.28338543,0.07628918947651982,87.94,0.98,80.73,-0.89,0.4198111883269482,820,4080,170.0,43520,348160
2.042497,-0.03566689514555037,0.30644602,0.08434304971247912,85.59,0.92,83.79,-0.95,0.6170627522781873,818,4104,171.0,43776,350208
1.9298227,-0.0351110830437392,0.33221847,0.10872618842869997,86.28,0.65,89.8,-0.56,0.4957096623677749,819,4128,172.0,44032,352256
2.0539901,-0.03625082007609308,0.17484546,0.11004145674407483,83.63,0.65,85.9,-0.38,0.6167869949934895,819,4152,173.0,44288,354304
1.9825548,-0.03691227567382157,0.34642428,0.08599467629566789,81.65,0.84,86.06,-0.22,0.8035318597986996,817,4176,174.0,44544,356352
2.10835,-0.03705630589276552,0.119554654,0.07407045112922787,81.07,1.01,84.11,-0.26,0.7310096554151225,818,4200,175.0,44800,358400
2.0088105,-0.03603675611317158,0.46738794,0.06883916156366468,84.96,1.0,80.44,-0.13,0.5452493320918572,821,4224,176.0,45056,360448
1.9695272,-0.03468507971614599,0.2592657,0.06137886652722955,84.28,1.17,83.34,-0.54,0.797691602915209,822,4248,177.0,45312,362496
1.9043878,-0.03753725376911461,0.45866528,0.05977723919786513,83.71,1.27,84.99,-0.53,0.8077157189443797,820,4272,178.0,45568,364544
1.975653,-0.03591689045540988,0.15022525,0.06118996213190257,83.04,1.09,83.18,-0.52,0.7186071857546208,818,4296,179.0,45824,366592
1.9830054,-0.03838067382574081,0.33877838,0.04655522803775966,82.53,1.27,86.42,-0.5,0.6455787690327075,818,4320,180.0,46080,368640
2.0266664,-0.039617656413465735,0.41530663,0.04171454596333206,88.48,1.36,85.43,-0.43,0.8435079077908623,815,4344,181.0,46336,370688
1.9177204,-0.04072722951415926,0.44762582,0.04774033472873271,89.27,1.31,84.0,-0.89,0.5360988954108846,815,4368,182.0,46592,372736
1.9776596,-0.04022742560598999,0.43522584,0.047061317581683394,94.58,1.43,87.29,-0.93,0.6961921415606371,817,4392,183.0,46848,374784
1.815823,-0.0403621221287176,0.68033385,0.048963537383824585,93.23,1.6,86.2,-0.7,0.6605287659959441,815,4416,184.0,47104,376832
1.9224418,-0.039427310498431324,0.61534107,0.05903936667367816,89.63,1.43,85.28,-0.66,0.6708494077668744,816,4440,185.0,47360,378880
1.8956801,-0.03986961184535175,0.46882832,0.07085717068985105,90.38,1.33,87.1,-0.44,0.6839216929487862,821,4464,186.0,47616,380928
1.7746716,-0.039228743189014495,0.2555365,0.06985920052975417,91.07,1.42,85.39,-0.54,0.7761235537398213,819,4488,187.0,47872,382976
1.7969675,-0.04011129123624414,0.47422835,0.06396189646795392,89.42,1.24,87.16,-0.77,0.813884747320244,821,4512,188.0,48128,385024
1.7604856,-0.04300515021197498,0.6294024,0.05294057628139853,91.72,1.34,89.75,-0.67,0.8452129583327235,812,4536,189.0,48384,387072
1.7078916,-0.037669328791089356,0.55441725,0.040186456330120565,94.3,1.65,93.87,-0.71,0.7647721951385276,818,4560,190.0,48640,389120
1.7448078,-0.03545047225896269,0.7480713,0.04884607004001737,87.33,1.45,93.0,-0.56,0.7310583762729941,818,4584,191.0,48896,391168
